"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://jimboscleaning.com/contact/","text/html; charset=UTF-8","200","OK","Indexable","","Contact Us - Jimbos Cleaning | Get a Free Quote","47","424","Contact Jimbos Cleaning for a free quote on exterior cleaning. Call 07919 270128 or fill out our form. Roof, render, driveway, gutter, PVC and window cleaning across Ayrshire and Glasgow.","187","1173","roof cleaning, exterior cleaning, roof steam cleaning, render softwashing, driveway cleaning, gutter cleaning, PVC cleaning, window cleaning, Ayrshire, Glasgow, moss removal, algae removal","188","","0","Request a Free Quote","20","","0","index, follow","","","https://jimboscleaning.com/contact/","","","","","","39949","8985","8985","3.442","","146","43","3.395","78.807","Fairly Easy","3.676","0","1","","1","1","0","0.630","43","34","0","2","1","0","","","","","5796733a3e0eab58f7f9ed98130370e3","0.252","","","","","en","1.1","","","","","","https://jimboscleaning.com/contact/","2026-03-15 21:17:12"
"https://jimboscleaning.com/cumnock","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","320","159","0","100.000","0","0","0","0","0","0","","","","","","0.216","","https://jimboscleaning.com/cumnock/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/cumnock","2026-03-15 21:17:13"
"https://jimboscleaning.com/window-cleaning","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","163","159","0","100.000","0","0","0","0","0","0","","","","","","0.218","","https://jimboscleaning.com/window-cleaning/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/window-cleaning","2026-03-15 21:17:13"
"https://jimboscleaning.com/maybole","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","320","159","0","100.000","0","0","0","0","0","0","","","","","","0.218","","https://jimboscleaning.com/maybole/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/maybole","2026-03-15 21:17:13"
"https://jimboscleaning.com/ardrossan","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","320","159","0","100.000","0","0","0","0","0","0","","","","","","0.319","","https://jimboscleaning.com/ardrossan/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/ardrossan","2026-03-15 21:17:13"
"https://jimboscleaning.com/barrhead","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","320","159","0","100.000","0","0","0","0","0","0","","","","","","0.294","","https://jimboscleaning.com/barrhead/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/barrhead","2026-03-15 21:17:13"
"https://jimboscleaning.com/","text/html; charset=UTF-8","200","OK","Indexable","","Jimbos Cleaning - Professional Exterior Cleaning in Ayrshire & Glasgow","70","630","Expert roof cleaning, render softwashing, driveway, gutter, PVC and window cleaning across Ayrshire and Glasgow. Get a free quote for your property.","148","930","roof cleaning, exterior cleaning, roof steam cleaning, render softwashing, driveway cleaning, gutter cleaning, PVC cleaning, window cleaning, Ayrshire, Glasgow, moss removal, algae removal","188","Roof Cleaning Ayrshire","22","Why Choose Jimbos Cleaning?","27","Browse our services.","20","index, follow","","","https://jimboscleaning.com/","","","","","","126202","17761","17761","6.804","","947","233","4.064","73.532","Fairly Easy","5.854","1","0","","784","159","0","100.000","88","39","0","7","3","0","","","","","804fd70238f781a91afc2502a102cb97","0.323","","","","","en","1.1","","","","","","https://jimboscleaning.com/","2026-03-15 21:17:13"
"https://jimboscleaning.com/gutter-cleaning","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","163","159","0","100.000","0","0","0","0","0","0","","","","","","0.200","","https://jimboscleaning.com/gutter-cleaning/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/gutter-cleaning","2026-03-15 21:17:13"
"https://jimboscleaning.com/kilmarnock","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","320","159","0","100.000","0","0","0","0","0","0","","","","","","0.408","","https://jimboscleaning.com/kilmarnock/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/kilmarnock","2026-03-15 21:17:13"
"https://jimboscleaning.com/services","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","452","159","0","100.000","0","0","0","0","0","0","","","","","","0.208","","https://jimboscleaning.com/services/","HTTP Redirect","","","1.1","","","","","","https://jimboscleaning.com/services","2026-03-15 21:17:13"
